 October 2022,4,Convenient location and good value,"Very good location between the train station and Hassan II mosque, just inside the medina. Nice, en-suite room with small balcony. Very nice and efficient reception staff. Tea making facilities provided. TV in room didn't work and steps felt a bit creaky. Overall, good value for Casablanca but lacked a bit of Moroccan character like the riads of other medinas.",Hotel_Central-Casablanca_Casablanca_Settat
 October 2022,1,"Old, No Lift, No Air-condition and needs a Refurbish",As per my title the hotel is located on the edge of the old town and near to Casa Port but it also means that you have endless amount of local men sitting outside the hotel day and night drinking tea and coffee. The food around the hotel smells nice and even tastes nice but believe me you will be suffering after. Normally I am okay with street food but the street food there killed my stomach.,Hotel_Central-Casablanca_Casablanca_Settat
 October 2022,5,Delightful hotel,"Maybe not the best hotel i have survived but it was a very nice hotel ı was happy . Two wonderful people, Saadia and Rachid always smile and helpful . The rooms are very clean, the view is beautiful and enjoyable. Belki de hayatta kaldığım en iyi otel değildi ama çok güzel bir oteldi, mutluydum. İki harika insan, Saadia ve Rachid her zaman gülümseyen ve yardim eden. Odalar çok temiz, manzara güzel ve keyifli.",Hotel_Central-Casablanca_Casablanca_Settat
 August 2022,3,One night stay,"Great location, the lady at the front desk in the morning was very nice and helpful, sharing tips and info about the city, the other guy at night was nice, the room was good but honestly I didn't notice it had no AC, despite having a balcony which I kept opened the entire time I was sweating at night and I couldn't sleep after sunrise because of the light and the fact that had to close the door. I think during cooler days it would have been a much better experience",Hotel_Central-Casablanca_Casablanca_Settat
 June 2022,4,"We love it, but it’s basic.","We love the Hotel Central and stay every time we pass through Casablanca. It’s really well located near the Port, and Casa Port train station (for trains to the airport, Rabat, etc). Everyone is extremely friendly and there’s a lovely (unkept) roof terrace for morning coffees and evening drinks. There’s a large variety of rooms - singles to four bed rooms, some have terraces and look out onto the lively square below. It could be cleaner and the standard could be higher, but it’s extremely charming and very much worth the price (roughly £30 per night at time of writing).",Hotel_Central-Casablanca_Casablanca_Settat
 December 2021,5,Hotel With Charm and Best in This Category,"I book budget hotels only after looking at many reviews. I read positive and many negative comments about Hotel Central but something told me take a chance. After a short walk from Gare d' Port railway station, I'm glad I did. From the moment I walked in, the receptionist was exceedingly friendly & helpful. My room, up three flights of stairs, was larger than expected with a clean, comfortable bed, lots of storage space, a small desk and even a balcony. The toilet / shower was a bit dated and cramped for space,, but everything was thoroughly clean. A great nights' sleep followed. Yes, the hotel has seen better days but the current management and staff work had to keep this a clean, quiet, safe property .. and based on all of these factors for me it deserves a high rating.…",Hotel_Central-Casablanca_Casablanca_Settat
 February 2020,2,Faded glory. Not great at all.,The location is great but my friend and I are disappointed with our stay. We’re on the third floor in a double room. Things are not that clean and the internet connection is unreliable. The inside of the bathroom door is dirty and there’s a big hole in the ceiling in the hallway. We’re thoroughly unimpressed and happy we’re only staying here for one night.,Hotel_Central-Casablanca_Casablanca_Settat
 November 2019,2,good location and that's it.,"Staff was friendly, location was good, 8 mins walk to and from Casa Port, which we needed for our airport transfer in the morning. And that's where the positives end. I understand that this in not a luxury hotel, however there's no excuse for the dirty bathroom, used soap on the sink and the piece of dirty plastic piping in the bed. Literally inside the sheets. I slept with my clothing on.... The room smelled, it was just sad... Spend a little extra and stay somewhere else.",Hotel_Central-Casablanca_Casablanca_Settat
 August 2019,2,"Location was ok, not many other positives","Location was ok, although the current road works going on, made it a chore to reach. Was not up to expectation, expected a comfortable room with at least a fan (no AC), and clean bathroom and basic amenities, this was not the case. Pricey does not match the actual hotel",Hotel_Central-Casablanca_Casablanca_Settat
 July 2019,4,Amazing staff/Rachid,"I had a wonderful stay at hotel Central. I enjoyed my room, but more importantly I enjoyed the staff. The hotel is sufficient for the price and clean. The location is also great as you can reach to many important spots in the city. With a few touches and fixing this hotel could be one of the hottest spot for budget traveller. The first day I was welcomed by Sadia who was kind enough to let me choose between three rooms and change my mind in between. Rachid is the evening and night receptionist. He is one of the most wonderful people I had ever met in Morocco. Rachid would help me to contact my tour guides and make sure I get a taxi to get from one place to the other. I lost my phone in Casablanca and Rachid helped my to search for it and even to buy a new cel. I almost gave…",Hotel_Central-Casablanca_Casablanca_Settat
 July 2019,3,Small budget hotel in a convenient location; Petit hôtel économique bien situé,"This is a very small hotel for the student and budget traveller. I liked the close location to the Casa Port train station that takes you to the main station for the airport or other cities. The guy at reception was helpful and assisted with questions and directions. There are local shops and takeaway shops in the vicinity of the hotel. The old medina is also not too far. The room was very small. There is no fridge or water in the room. There was no gel, soap or shampoo in the bathroom. The Wifi was not working when I arrived and was fixed late into the evening.",Hotel_Central-Casablanca_Casablanca_Settat
 July 2019,5,Perfect little stay,"Wonderful location, amazing staff, perfect little hotel for a Moroccan stay and feel! We loved the large open window and view over the busy square and port. 20 min walk to Hassan Mosque, with an amazing view of it in the evening from the rooftop patio! Great stay!",Hotel_Central-Casablanca_Casablanca_Settat
 April 2019,4,Good value if you get a room on the front,"Good location near Casa Port and walkable to the Medina and Hassan II Mosque There is a big difference in the rooms, the rooms on the front are bright and airy with some colonial features and views over the square. However the rooms at the back are dark and dingy. No lift so pick a lower floor if that is an issue Free WIFI works well Go to the roof terrace for some good views",Hotel_Central-Casablanca_Casablanca_Settat
 April 2019,2,Dirty and noisy,"With only one night in Casablanca (already too long in this city..) , the hotel is in a decent location. However it is close to a large industrial port which, along with a lot of street activity, made for a noisy location. The main point though is that it was simply unclean, with hairs on bedding and surfaces not wiped down in the bathroom. I would not stay again.",Hotel_Central-Casablanca_Casablanca_Settat
 April 2019,3,Classic essential,"The location is quite good.near the train station,near the mosque and you will feel the vibes of good old place.. it is clean and they provide you only the essential which is good.the receptionist was very helpful and accommodating to all our questions.",Hotel_Central-Casablanca_Casablanca_Settat
