 December 2022,5,"If you want service before, during and after your stay, the Movenpick Casablanca is the hotel you want.","In late November I flew into Casablanca to begin a 24-day tour of the country. But I needed to leave some baggage in Casablanca; I needed a few other things too. I was looking at the cheaper hotels, but then decided that a full-service hotel was the way to go. Smartest decision I made this trip! The way I knew that this was a full-service hotel is that, before selecting a hotel, I emailed the Movenpick Casablanca with a few questions; they replied with thoughtful answers. I asked about getting my big box from the airport; got a quick reply. I asked if there were ATMs at the airport, as I had heard; another quick reply. A week AFTER I left the hotel I received an email from them, asking how was my trip was going, and inviting me to reach out to the Movenpick Casablanca if any…",Movenpick_Hotel_Casablanca-Casablanca_Casablanca_Settat
 January 2023,5,Nice hotel!,"Nice hotel. Comfortable beds. Spacious. Wonderful front desk and concierge staff. We had 2 rooms next to each other which had a common door to the lobby. Very pretty rooftop with a nice bar, restaurant and swimming pool. Good drinks and tapas. Excellent elaborate breakfast. Close to many good restaurants. We had dinner at Le Cabestan which is a 14 minute drive from this hotel. (Le Cabestan is a must visit restaurant. Gorgeous and amazing food!)",Movenpick_Hotel_Casablanca-Casablanca_Casablanca_Settat
 January 2023,5,Review,"Great hotel with a beautifull ambiance and lovely hospitality approachable staffs, great and best reception team especially Miss Abir she's very kind and helpful,nice spa and excellent food. I really enjoyed and i will strongly recommend this hotel thanks to Movenpick hotel's team .",Movenpick_Hotel_Casablanca-Casablanca_Casablanca_Settat
 January 2023,5,Review,"There are two things I am not going to regret about, thé first one is coming To morocco second one i.e. choosing moveinpick hotel as home town of my stayment . Literally speaking ,I had a harmful welcome from the reception the ladies there were so Nice ,I do remember the girl rania for being gentle, smiley. Everything was right good, I Weill ne there soin again..",Movenpick_Hotel_Casablanca-Casablanca_Casablanca_Settat
 December 2022,5,Had a comfortable stay,Excellent hotel in Casablanca. Room was huge and spacious. Clean with good amenities. Roof top bar has beautiful views. Walking distance from a few restaurants. Breakfast had a decent variety. Easy access to tram and taxis.,Movenpick_Hotel_Casablanca-Casablanca_Casablanca_Settat
 November 2022,5,Warm hospitality....,"We visited the Movenpick hotel in Casablanca for a buffet lunch during a ship’s shore excursion. We must admit to being excited when we found out where lunch was being hosted as we know Movenpick is a top end hotel. We were not disappointed. The hotel foyer is beautiful and we sneaked a peak into their stunning breakfast room. We headed upstairs to one of the function rooms for a luscious Moroccan feast including a beef tagine which included pineapple - wow! A first with us but we are firm fans of all the tagines that come with fruit or nuts. The staff were super friendly including an older Moroccan man who was on the buffet staff and ensured that we had top ups of wine and coffee and was simply charming. Due to our experience at our private function lunch, we would not…",Movenpick_Hotel_Casablanca-Casablanca_Casablanca_Settat
 December 2022,5,Excellent stay,Fantastic business stay at Movenpick hotel. Its location in the heart of the city is greatly appreciated. Warm welcoming personnel and very solicitous to the well being and satisfaction of their guests. Superb view from the roof top bar restaurant « le 16eme » and wonderful team. Special thanks to Hassen 🤗,Movenpick_Hotel_Casablanca-Casablanca_Casablanca_Settat
 August 2022,5,Enjoyable stay,"Good relaxing break, friendly welcoming staff specially sherine very good location for city center and location transport over all an enjoyable stay the hotel is very very comfortable for the guests and the family and the ROOF is very special .",Movenpick_Hotel_Casablanca-Casablanca_Casablanca_Settat
 December 2022,5,Agréable !,"I want to share my review to let you know the outstanding customer service that your staff sherin tareq provided. She was always been very attentive and helpful. Her kind gesture and hospitality has always been beyond satisfactionanding,... Thank you !",Movenpick_Hotel_Casablanca-Casablanca_Casablanca_Settat
 November 2022,5,Great hotel in a beautiful city,Our stay at your hotel was absolutely fantastic the staff were great specially gentlemen call Hanzazi Youssef who offer us a great help and made our stay very pleasant well done for the good work to keep all your customers vey happy well done once again,Movenpick_Hotel_Casablanca-Casablanca_Casablanca_Settat
 November 2022,5,Good stay,"We had a pleasant stay at the hotel and staff were helpful, specially a member of staff whom we met in the lift I believe his name was Youssef Hanzazi. He offered to help though he was just passing. Thank you again",Movenpick_Hotel_Casablanca-Casablanca_Casablanca_Settat
 November 2022,5,Amazing service and delightful experience.,"Definitely enjoyed each and every moment. I had things to quickly resolve on my own and despite being busy, they were incredibly nice. I enjoyed the stay and I am looking forward to coming back again. Kudos to Rania and her front desk team.",Movenpick_Hotel_Casablanca-Casablanca_Casablanca_Settat
 November 2022,4,Excellent Value,"After over a week touring Morocco and staying primarily in Riads, we were looking for a modern, international hotel in Casablanca that would not blow our budget. The Movenpick was perfect. We were able to book a suite here for the price of a regular room at competing properties. Service was very good. The menu at the rooftop bar/restaurant was limited, but the food was good. I would stay here again.",Movenpick_Hotel_Casablanca-Casablanca_Casablanca_Settat
 November 2022,5,Movenpick,"Great location. The staff were super polite one of them named Rania, she's very adorable, and friendly, most importantly she made sure I'm not missing anything in room. The room was nice and clean, and soundproof. The breakfast was delicious! Very recommended.",Movenpick_Hotel_Casablanca-Casablanca_Casablanca_Settat
 May 2022,4,Five stars vacation,"It was great vacation hotel staff are very professional and nice i recommend it for every one , i liked also the sky bar the food music was great the view also was nice in the center of casablanca jkj",Movenpick_Hotel_Casablanca-Casablanca_Casablanca_Settat
 November 2022,5,Pleasant and enjoyable stay,"Excellent location, hotel decor is beautiful, rooms are really spacious, they are spotless, it was outstanding - clean, amazing bathroom, Super King bed! Everything about this room was totally amazing! The value for money was the main reason for our choice, The restaurant is great, there are good servants who work perfectly with respect, especially a beautiful girl called Aisha, she is very kind and has everything time with a smile on his face, allowing customers to come his way ,I couldn't say enough good things about this place. Great, great, great",Movenpick_Hotel_Casablanca-Casablanca_Casablanca_Settat
 November 2022,5,5 star,"I really had a great time at Movenpick Hotel Casablanca,Mr Hassan the Head waiter was really helpful and very attentive and caring knowing that I had no knowledge about the Morocco dishes, World class service from Hassan.",Movenpick_Hotel_Casablanca-Casablanca_Casablanca_Settat
 November 2022,5,Mövenpick Hotel Casablanca,"Best hotel ever in Casablanca center, staff friendly and helpful, i have passed in experience honestly waw with my team hopping come back and see you again special thanks to the IT Noureddine. Hopping see you soon 🥳",Movenpick_Hotel_Casablanca-Casablanca_Casablanca_Settat
 November 2022,5,Review,We came last week in the evening in your hotel .it was a lady whose name rania .she was so fluffy and her hospitality was reaally adorable .she knew that it was our honeymoon occasion. She offered un upgrade and a voucher for us.besides.the service was good .the food the rooftop too .sincerly .we would like to come again,Movenpick_Hotel_Casablanca-Casablanca_Casablanca_Settat
 November 2022,2,Clean but super run down rooms,The room was dark and the mattress was like a brick. The water from the shower goes all over the bathroom. Everything was clean and the staff were incredibly nice. But I would definitely look at staying somewhere else if I were you………………………….,Movenpick_Hotel_Casablanca-Casablanca_Casablanca_Settat
