 December 2022,5,Superb modern hotel in the middle of the city,We checked into the property on the last leg of our Morocco vacation and we were not disappointed. We booked a Sea-view room overlooking the Hassan II mosque and the views were exactly how they were promised. Check-in was smooth and we received help for our baggage right from the road. The hotel is fairly modern and it shows in the way the rooms are set-up. Bathroom is well stacked and room-service is responsive. WiFi is more than decent for your needs. We had an early check-out and the staff were helpful enough to book a Grande Taxi for us at an ungodly hour. Would definitely recommend the place.,Barcelo_Anfa_Casablanca-Casablanca_Casablanca_Settat
 August 2021,5,Great Service and location,"Everything was great, the service was genuinely 5 * the rooms could do with a little refurbishment, the pity is it was covid time, so a lot of teh facilities were clearly not would have been normally available, but still a great hotel great location and staff. greatly enjoyed.",Barcelo_Anfa_Casablanca-Casablanca_Casablanca_Settat
 December 2022,4,Barcelo Anfa Casablanca,"A beautiful hotel, centrally located with modern rooms & amenities. The room we had, had the shower within, having glass doors with a frosted glass strip. (If you’re a private person, ask for a room with a curtain divider) As a reviewer, small negative aspects to point out. The marble steps to enter the hotel could be slippery on a rainy day, especially with NO banister. There is no ramp to pull suitcases or for guests who require wheel chairs. Breakfasts are excellent, though nothing for vegetarians unless you ask. Should you wish to change money, they do not give same rate as money changers outside of the hotel. Use those in the street! Positive reviews include- check in efficient and smooth. My Husband was ill for a few days and Nabila of guest relations offered a doctor’s…",Barcelo_Anfa_Casablanca-Casablanca_Casablanca_Settat
 December 2022,5,Exceptional and Caring Service in An Immaculate Hotel,"We stayed at the Barceló Anfa Casablanca for a week when my husband was in Casablanca for business. During my business career, I stayed at many luxury hotels noted for their service in the US, Canada, Europe and Asia. The Barceló is as attentive to its guests’ needs and comfort as any hotel at which I’ve stayed, and does so in a way that makes the guest feel valued that also feels as though it arises from genuine caring. While not huge, the rooms reflect the same level of thoughtfulness and have among the best showers anywhere. The property is kept immaculately. And the food was well prepared with many offerings for breakfast.",Barcelo_Anfa_Casablanca-Casablanca_Casablanca_Settat
 November 2022,5,Barcelo Anfa,"I visited this hotel twice, both times have been great. The staff is very friendly, especially the bartenders in the lobby bar. Houssam has taken great care of us on both occasions. He is very welcoming, kind and has a great personality. In the past, Adil and Hassan have also taken care of us, they were wonderful too. We spent hours in their lobby bar during both stays because their bar staff was so amazing. If I am ever in Casablanca again, I will definitely choose Barcelo Anfa, their staff really makes it worthwhile.",Barcelo_Anfa_Casablanca-Casablanca_Casablanca_Settat
 November 2022,5,great hotel,"Had a great stay in this hotel for business purpose, all service and facilities are very good. The staff is very professional. The breakfast has a good variety of food and a la carte. the rooms are well equipped and the rest is great since there is no noise.",Barcelo_Anfa_Casablanca-Casablanca_Casablanca_Settat
 November 2022,3,Only bad experience in Morocco,"We are traveling with our daughter and booked a room for three. When we checked in they said the sleep sofa wasn’t set up but that we could just call down and someone would be right up to make the bed. A little while later we called and waited more than an hour. Had they simply left bedding in the room we could have easily set it up. On the positive side there was a deck with a lovely view. We opened a five dollar bottle of water but stayed away from the $15 small bottles of adult beverages. At breakfast the next morning everything looked beautiful, but tasted awful. They had little quiche of various styles, all cold and slightly stale. I went for the bread with cheeses, jams, and cold cuts. There was a nice looking whole grain bread. But it was so stale it was literally…",Barcelo_Anfa_Casablanca-Casablanca_Casablanca_Settat
 November 2022,5,Our Stay at Barcelo,"What a nice place!!! I'm tryin to be a stern critic but I can't! I honestly can't think of any negatives. It functions like a well oiled machine and that only happens when you have a great team of people . I would like to thank all the staff from top to bottom namely the staff at the bar that night, Hassan, Suoliman, Amir (not sure as I scribbled names on a piece of paper and I can't even read my writing sometimes...lol) Thank You! Barcelo Staff!!!",Barcelo_Anfa_Casablanca-Casablanca_Casablanca_Settat
 October 2022,5,Moroccan hospitality at its best with clean and well appointed rooms,"The room was beautiful, modern, well appointed and spacious with a lot of light, and very clean, but it is always the staff who make the stay. Here, the entire team provided excellent customer service - everyone on the staff...front office, concierge staff, bell staff, restaurant and bar staff.. all went over and above with warmth and a smile (and competent in resolving any special requests), reflecting the true Moroccan hospitality. Although everyone was wonderful, i would be remiss if i did not thank in particular front office manager Boujanoui Safaa and front office staff Salem, as well as Beatriz Frances Simon, operations manager...highly recommend.",Barcelo_Anfa_Casablanca-Casablanca_Casablanca_Settat
 November 2022,5,Overnight stay in Hotel Barceló Anfa Casablanca,"Conveniently located business hotel. Clean and spacious room with king size bed.. Absolutely quiet despite showing to the avenue. Some minutes to drive to the Atlantic ocean, Hassan II mosque, medina and shopping malls.",Barcelo_Anfa_Casablanca-Casablanca_Casablanca_Settat
 December 2022,5,Superb modern hotel in the middle of the city,We checked into the property on the last leg of our Morocco vacation and we were not disappointed. We booked a Sea-view room overlooking the Hassan II mosque and the views were exactly how they were promised. Check-in was smooth and we received help for our baggage right from the road. The hotel is fairly modern and it shows in the way the rooms are set-up. Bathroom is well stacked and room-service is responsive. WiFi is more than decent for your needs. We had an early check-out and the staff were helpful enough to book a Grande Taxi for us at an ungodly hour. Would definitely recommend the place.,Barcelo_Anfa_Casablanca-Casablanca_Casablanca_Settat
 August 2021,5,Great Service and location,"Everything was great, the service was genuinely 5 * the rooms could do with a little refurbishment, the pity is it was covid time, so a lot of teh facilities were clearly not would have been normally available, but still a great hotel great location and staff. greatly enjoyed.",Barcelo_Anfa_Casablanca-Casablanca_Casablanca_Settat
 December 2022,4,Barcelo Anfa Casablanca,"A beautiful hotel, centrally located with modern rooms & amenities. The room we had, had the shower within, having glass doors with a frosted glass strip. (If you’re a private person, ask for a room with a curtain divider) As a reviewer, small negative aspects to point out. The marble steps to enter the hotel could be slippery on a rainy day, especially with NO banister. There is no ramp to pull suitcases or for guests who require wheel chairs. Breakfasts are excellent, though nothing for vegetarians unless you ask. Should you wish to change money, they do not give same rate as money changers outside of the hotel. Use those in the street! Positive reviews include- check in efficient and smooth. My Husband was ill for a few days and Nabila of guest relations offered a doctor’s…",Barcelo_Anfa_Casablanca-Casablanca_Casablanca_Settat
 December 2022,5,Exceptional and Caring Service in An Immaculate Hotel,"We stayed at the Barceló Anfa Casablanca for a week when my husband was in Casablanca for business. During my business career, I stayed at many luxury hotels noted for their service in the US, Canada, Europe and Asia. The Barceló is as attentive to its guests’ needs and comfort as any hotel at which I’ve stayed, and does so in a way that makes the guest feel valued that also feels as though it arises from genuine caring. While not huge, the rooms reflect the same level of thoughtfulness and have among the best showers anywhere. The property is kept immaculately. And the food was well prepared with many offerings for breakfast.",Barcelo_Anfa_Casablanca-Casablanca_Casablanca_Settat
 November 2022,5,Barcelo Anfa,"I visited this hotel twice, both times have been great. The staff is very friendly, especially the bartenders in the lobby bar. Houssam has taken great care of us on both occasions. He is very welcoming, kind and has a great personality. In the past, Adil and Hassan have also taken care of us, they were wonderful too. We spent hours in their lobby bar during both stays because their bar staff was so amazing. If I am ever in Casablanca again, I will definitely choose Barcelo Anfa, their staff really makes it worthwhile.",Barcelo_Anfa_Casablanca-Casablanca_Casablanca_Settat
 November 2022,5,great hotel,"Had a great stay in this hotel for business purpose, all service and facilities are very good. The staff is very professional. The breakfast has a good variety of food and a la carte. the rooms are well equipped and the rest is great since there is no noise.",Barcelo_Anfa_Casablanca-Casablanca_Casablanca_Settat
 November 2022,3,Only bad experience in Morocco,"We are traveling with our daughter and booked a room for three. When we checked in they said the sleep sofa wasn’t set up but that we could just call down and someone would be right up to make the bed. A little while later we called and waited more than an hour. Had they simply left bedding in the room we could have easily set it up. On the positive side there was a deck with a lovely view. We opened a five dollar bottle of water but stayed away from the $15 small bottles of adult beverages. At breakfast the next morning everything looked beautiful, but tasted awful. They had little quiche of various styles, all cold and slightly stale. I went for the bread with cheeses, jams, and cold cuts. There was a nice looking whole grain bread. But it was so stale it was literally…",Barcelo_Anfa_Casablanca-Casablanca_Casablanca_Settat
 November 2022,5,Our Stay at Barcelo,"What a nice place!!! I'm tryin to be a stern critic but I can't! I honestly can't think of any negatives. It functions like a well oiled machine and that only happens when you have a great team of people . I would like to thank all the staff from top to bottom namely the staff at the bar that night, Hassan, Suoliman, Amir (not sure as I scribbled names on a piece of paper and I can't even read my writing sometimes...lol) Thank You! Barcelo Staff!!!",Barcelo_Anfa_Casablanca-Casablanca_Casablanca_Settat
 October 2022,5,Moroccan hospitality at its best with clean and well appointed rooms,"The room was beautiful, modern, well appointed and spacious with a lot of light, and very clean, but it is always the staff who make the stay. Here, the entire team provided excellent customer service - everyone on the staff...front office, concierge staff, bell staff, restaurant and bar staff.. all went over and above with warmth and a smile (and competent in resolving any special requests), reflecting the true Moroccan hospitality. Although everyone was wonderful, i would be remiss if i did not thank in particular front office manager Boujanoui Safaa and front office staff Salem, as well as Beatriz Frances Simon, operations manager...highly recommend.",Barcelo_Anfa_Casablanca-Casablanca_Casablanca_Settat
 November 2022,5,Overnight stay in Hotel Barceló Anfa Casablanca,"Conveniently located business hotel. Clean and spacious room with king size bed.. Absolutely quiet despite showing to the avenue. Some minutes to drive to the Atlantic ocean, Hassan II mosque, medina and shopping malls.",Barcelo_Anfa_Casablanca-Casablanca_Casablanca_Settat
 November 2022,5,Casablanca Business Trip Nov 2022,"Centrally located hotel, which offers all the amenities you need. Excellent customer service, with team members going out of their way to assist. Rooms are very clean, large and airy with good A/C. Lobby bar is lively and a great place to meet up for pre-dinner drinks. A great hotel for those on business or visiting Casablanca.",Barcelo_Anfa_Casablanca-Casablanca_Casablanca_Settat
 November 2022,5,Quick overnight stay,Room was gorgeous and clean and smelled amazing on entry. Amenities were wonderful. Staff was friendly and helpful. My only regret was we couldn't stay longer than a couple hours and I wasn't able to try out the gym.,Barcelo_Anfa_Casablanca-Casablanca_Casablanca_Settat
 October 2022,5,Super,"Nice hotel nice rooms clean hotel, staff is nice and ready to help anytime, breakfast is nice and they have turkish coffee, defınıtely recomend for bussıness and tourısm, well located and management takıng care of the clıents",Barcelo_Anfa_Casablanca-Casablanca_Casablanca_Settat
 November 2022,5,bar and staff very nice in all the hotel,"very nice bar and team very nice across all services. I came for a conference hosted un the hotel and this was great welcome and nice services, the snaks at coffee time where very good and we got a dinner by the pool which was great.",Barcelo_Anfa_Casablanca-Casablanca_Casablanca_Settat
 June 2022,5,Excellent hotel,"It's one of the best hotels in Morocco. it's super clean and the service is amazing. Just be aware that there are two Barcelo hotels (Barcelo, and Barcelo Anfa) and both of them are in the same area..",Barcelo_Anfa_Casablanca-Casablanca_Casablanca_Settat
 October 2022,5,Super Clean,"Very Comfortable beds, all the hotel was Super Clean , Good Location easy to find public transportation , Super nice staff , Fast Check in , I am pretty sure it will be my destination forever for upcoming business visit",Barcelo_Anfa_Casablanca-Casablanca_Casablanca_Settat
 October 2022,5,Solid Property and service with heart,"Classy, high-end business hotel without being stuffy. Contemporary design with colorful Moroccan design flourishes. Quiet hallways with excellent soundproofing/carpeting. Excellent location in the heart of the City. Best of all are the staff, in particular the two ""Youssefs"" and the entire crew of attendants at breakfast in the main restaurant. Attentive (even when busy) and down right playful. Always enjoyed our interactions prior to starting the day. See you next time. Shared our conpliments with the General Manager and the Guest Experience Manager. -The guys from Washington, DC.",Barcelo_Anfa_Casablanca-Casablanca_Casablanca_Settat
 October 2022,5,Excellent Hotel and Lounge,"My husband I stayed at this hotel at the beginning and end of our 2 weeks in Morocco. We arrived early in the morning and they did everything they could to accommodate us. When we returned at the end of our trip, we spent an evening chatting with several of the staff. Houssam, Adil, Hassan, and Sofian in the Palma Lounge were engaging, professional, and just all around lovely people to get to know. They were congenial and quick with a drink or a suggestion of what to do in the city. 10 out of 10, highly recommend!!",Barcelo_Anfa_Casablanca-Casablanca_Casablanca_Settat
 October 2022,4,Good for short city trip,Old but renovated hotel. The rooms are comfortable and spacious. Good various breakfast . we got a very good service at breakfast and also from reception team. Everyone was helpful. The check in could be little bit faster. Its good for one till tow days city trip.,Barcelo_Anfa_Casablanca-Casablanca_Casablanca_Settat
 September 2022,5,Excellent service quality!,"I stayed at this hotel on the recommendation of my friends. It really is as good as they say. Everything was great. The hotel is very well maintained and clean, the beds are very comfortable, the rooms are convenient and modern, the food was great. Especially the room service staff were very kind, helpful and smiling. Food always arrives hot and all delicious. For this reason, I ate my dinner at the hotel every day of my stay. Next time I will choose to stay in this hotel again. Thanks for everything.",Barcelo_Anfa_Casablanca-Casablanca_Casablanca_Settat
 September 2022,5,Best for short business trip! Hotel & transport service; highly recommended.,"Stayed for 48 hours in Casablanca for business, excellent facilities and very friendly staff. Booked the airport transfert through the hotel and it was the best decision ever. The driver was very professional, on time and very helpful; which I appreciated a lot. Food was delicious; Highly recommend Barcelona anfa for going above and beyond to make my trip confortable.",Barcelo_Anfa_Casablanca-Casablanca_Casablanca_Settat
 September 2022,3,"Not really 5 stars, and do not pay for Hotel Shuttle!","The Hotel is nice and comfortable, but calling it 5 starts is a bit much. I would more agree with 4 stars. But the main issue is the airport shuttle. Do not paid for the service, you will paid double than a grand taxi, for something smelly and uncomfortable. It's so easy to get a taxi from the airport, and to get to it, there is a grand taxi stand just in front of the hotel door! Don't waist your money, and help the taxi drivers instead. We have paid 800 MD (80 euros, and way more the advertise on the website) for a service in a car that obviously needed some repair and look nice only in the dark and was very, very smelly (heavy cigarets sent). Our grand taxi ride from the airport was only 350 MD (35 euros) and was very comfortable.",Barcelo_Anfa_Casablanca-Casablanca_Casablanca_Settat
