 August 2022,5,The best hotel in Tangier!,"Tangier was our last stop in Morocco during our visit and it ended with a very sweet memory of Morocco. Mohammed the manager made our trip very rewarding. He was extremely accommodating and helpful by upgrading our room. If I ever go back to Tangier, I would definitely come back here. The location is perfect. It’s close to the beach and next to many great restaurants. If I can give 6 stars, this will be the place to do it. Thank you to everyone at the Hilton in City Center of Tangier.",Hilton_Tanger_City_Center_Hotel_Residences-Tangier_Tanger_Tetouan_Al_Hoceima,Hilton_Tanger_City_Center_Hotel_Residences,Tangier_Tanger_Tetouan_Al_Hoceima
 August 2022,5,Outstanding Service and Perfect Location,"This is a true definition of 5* hotel, from location, to quality, but the best part of it is the staff and their friendliness. Always willing to help and go above and beyond. We highly recommend this location",Hilton_Tanger_City_Center_Hotel_Residences-Tangier_Tanger_Tetouan_Al_Hoceima,Hilton_Tanger_City_Center_Hotel_Residences,Tangier_Tanger_Tetouan_Al_Hoceima
 June 2022,5,Beautiful Hotel,Hilton Tangier City Center Hotel and Residences is a fabulous hotel. It was very well appointed. The room was large and clean and very well decorated. Breakfast was very good and had everything an international could want. The staff was attentive and helpful. We would highly recommend this beautiful hotel.,Hilton_Tanger_City_Center_Hotel_Residences-Tangier_Tanger_Tetouan_Al_Hoceima,Hilton_Tanger_City_Center_Hotel_Residences,Tangier_Tanger_Tetouan_Al_Hoceima
 July 2022,5,Another Fantastic Stay,"After the 2 years of pandemic its fantastic to get back to some of Hilton's top hotels , hotel Hilton Tanger city being one of them ;-) , Their superb service is still as high as ever, this is a MUST STAY AT location , the food , pool , location and staff are excellent. Their trainee guest manager Hajar was as professional as if she had 10 years experience. She is a credit to the Hilton Hotel group.",Hilton_Tanger_City_Center_Hotel_Residences-Tangier_Tanger_Tetouan_Al_Hoceima,Hilton_Tanger_City_Center_Hotel_Residences,Tangier_Tanger_Tetouan_Al_Hoceima
 June 2022,4,Centrally located business hotel,"Centrally located hotel , clean and spacious rooms , very friendly staff, located near the promenade, nice stroll at night. The hotel has a very nice roof bar . We enjoyed the view , I would use the hotel when ever the occasion arises. The price is very reasonable.",Hilton_Tanger_City_Center_Hotel_Residences-Tangier_Tanger_Tetouan_Al_Hoceima,Hilton_Tanger_City_Center_Hotel_Residences,Tangier_Tanger_Tetouan_Al_Hoceima
 June 2022,5,Very nice,"Very nice hotel with good facilities. The staff were very nice. I’m writing this review for the exceptional service I received from a lady called Hajar who worked in the breakfast area. She was apparently a trainee which shocked me, she had a super Attitude and was more than helpful in placing my order and liaising with me throughout my stay. I ordered VIP catering from hotel to take away. Everything went very smooth all thanks to her help. Also a big thank you to the chefs who were very accommodating. The Hilton should remove this trainee Badge as Hajar in my professional opinion staying in hotels roughly 190 nights a year and being Hilton diamond member for life is very far from a trainee. She is a professional with a super work ethic and her English was the best I came across…",Hilton_Tanger_City_Center_Hotel_Residences-Tangier_Tanger_Tetouan_Al_Hoceima,Hilton_Tanger_City_Center_Hotel_Residences,Tangier_Tanger_Tetouan_Al_Hoceima
 April 2022,5,Amazing service and very dedicated personnel,"I am really enjoying staying at this hotel. All personnel is very kind, helpful and very dedicated. I am really feeling like staying at home. Room are spacious and have all necessary accessories with big and cozy bed. Food is delicious and really in the high standards. Special thanks to hotel staff lady Malak and lovely cleaning ladies Sabah and Somiya for your dedication and amazing job you doing. I would like to also give big thumbs up to Mustafa for his dedication and helpfulness in every occasion and all the personnel making this hotel truly 5* and beyond. I will definitely recommend Hotel Hilton Tangier City Center for everyone want to visit or stay in Tangier.",Hilton_Tanger_City_Center_Hotel_Residences-Tangier_Tanger_Tetouan_Al_Hoceima,Hilton_Tanger_City_Center_Hotel_Residences,Tangier_Tanger_Tetouan_Al_Hoceima
 January 2022,5,Best hotel in an amazing location!,"I stayed with my husband and 5 children. Check in check out process was very smooth! Hotel staffs were amazing, very friendly and helpful! We felt very welcomed! Room and breakfast were amazing! Location is excellent! Very recommended!",Hilton_Tanger_City_Center_Hotel_Residences-Tangier_Tanger_Tetouan_Al_Hoceima,Hilton_Tanger_City_Center_Hotel_Residences,Tangier_Tanger_Tetouan_Al_Hoceima
 December 2021,4,A great option if you want access to Tangier!,"The staff was very conscientious about cleanliness and safety during the pandemic, and maintained a warm professionalism that felt welcoming and helpful as well as making me feel safe during my recent travels. I hope to return and stay in the future!",Hilton_Tanger_City_Center_Hotel_Residences-Tangier_Tanger_Tetouan_Al_Hoceima,Hilton_Tanger_City_Center_Hotel_Residences,Tangier_Tanger_Tetouan_Al_Hoceima
 December 2021,5,Wonderful service & great staff,I literally feel like home as i visit the hotel frequently .The service fits perfectly with a 5 * hotel. Breakfast time is great due to the kind service of all the staff (special thanks to Ilham & meriem). Great housekeeping service quality without forgetting Ms fatimazohra Elmhouar and its reactivity availability and kindeness. Big thanks to all the hilton tangier city center team that i didn't mentioned by name but do a wonderful job. Just keep doing things as you do.,Hilton_Tanger_City_Center_Hotel_Residences-Tangier_Tanger_Tetouan_Al_Hoceima,Hilton_Tanger_City_Center_Hotel_Residences,Tangier_Tanger_Tetouan_Al_Hoceima
 October 2021,5,"Great Housekeeping, Great Ladies at Breakfast","Hilton Tanger City Center is the best place to stay in Tanger, which is the most beautiful city in Morocco. The ladies on reception could be more smiley and welcoming, their attitude and customer service was quite cold and unwelcoming. The service at breakfast, including the lady who cooks omelettes, was very good and welcoming. The breakfast selection is really good with amazing views from the top floor. The best part is the housekeeping team. I would like to give special recognition to Fatna, who serviced the room to a 100% standard, she is very capable and does amazing work, leaving beautiful notes and beautiful and cute touches throughout the room like folding pyjamas etc. Fatna is a real credit to the team so thank you Fatna again",Hilton_Tanger_City_Center_Hotel_Residences-Tangier_Tanger_Tetouan_Al_Hoceima,Hilton_Tanger_City_Center_Hotel_Residences,Tangier_Tanger_Tetouan_Al_Hoceima
 September 2021,4,Finally a good hotel in tanger,"The review concerns only a 1 night stay. Basically a very good hotel compared to what I already experienced in tanger. Very clean and confortable, staff very nice and professional. Although I don't know why but this hotel misses something to be perfect... It's not what I was expecting from a 5* hotel. The restaurant has good food although the menu is very short and doesn't offer many options, I would say it's pretty basic and very expensive for what it is. Sure the place offers a great view, but lacks atmosphere. Breakfast is served in the same place. Buffet is well garnished, offers many varieties of tastes and flavours with good quality products. I would definitely recommend this hotel. But next time I'll try the garden Inn that looks to be offering better view on the…",Hilton_Tanger_City_Center_Hotel_Residences-Tangier_Tanger_Tetouan_Al_Hoceima,Hilton_Tanger_City_Center_Hotel_Residences,Tangier_Tanger_Tetouan_Al_Hoceima
 July 2021,1,Water Extra if you in a Exec Lounge,"Horrible stay. Water extra cost even though your exec, Pets in pools ok but no outside food items if your a tourist. Read past reviews prior to covid. I have now asked to speak to the manager 3 times and no one shows up. I want an explanation and a refund on my drinks that they forced us to throw out and buy. Pets in pool ok and locals having food in the pool area is ok but outside coffee sitting in lobby is not ok. Stayed at the sister hotel next door. Save your money and go there. Beds are the same and rooms are the same. Service both equal. Actually the sister Hilton property provided better service.",Hilton_Tanger_City_Center_Hotel_Residences-Tangier_Tanger_Tetouan_Al_Hoceima,Hilton_Tanger_City_Center_Hotel_Residences,Tangier_Tanger_Tetouan_Al_Hoceima
 July 2021,1,Meh stay,"Hotel is in a good location right next to the train station and mall. Rooms are nice, clean and comfortable. However, god forbid you bring Starbucks into the hotel but locals can have feasts upstairs on the pool deck from nearby restaurants. Asked to speak to a manager and still waiting an hour later. Also, they do not enforce mask rules. During breakfast people had masks off and grabbing food and kids coughing around the buffet area without masks. Opt out of food here. Don’t want to catch anything or having screaming kids running around all breakfast. Executive lounge is closed and force you to pay for water. Kinda messed up for Plat or Gold members. Can’t believe I paid for water here while locals were charged free from big bottles they pour. Everything else was fine…",Hilton_Tanger_City_Center_Hotel_Residences-Tangier_Tanger_Tetouan_Al_Hoceima,Hilton_Tanger_City_Center_Hotel_Residences,Tangier_Tanger_Tetouan_Al_Hoceima
 May 2021,5,Awesome Hilton Tangier,"Stayed here for 40 days and experienced world class hospitality. Right from the guy who parked my car upto the GM Mr.Raouf made us feel welcome. Some special people to mention. Mr Fateh the executive chef never made us miss home food and went the extra mile. Mr Jaouad, miss Safae and all the beautiful front office staff never made us feel out of place Mr Yahyah Mr Mahedi, me Zakaria, Mr Hamza, Mr Hamid, miss Khoutar all a pleasure and always smiling and serving And how can we miss house keeping with Miss Houda Moussa Fatima Zahara and can’t remember the other but made the rooms up so we never missed home. God. Bless you and and you all are stars. Thanks for making our long stay memeorable even though we were at work.",Hilton_Tanger_City_Center_Hotel_Residences-Tangier_Tanger_Tetouan_Al_Hoceima,Hilton_Tanger_City_Center_Hotel_Residences,Tangier_Tanger_Tetouan_Al_Hoceima
 May 2021,5,Amazing experience,Another Hilton that is in track of Hilton standards! We stayed for three nights. The hotel is perfectly located close to everything. The staff were nice and welcoming especially Zineb at Kasbah restaurant who was alway above and beyond. I would definitely recommend.,Hilton_Tanger_City_Center_Hotel_Residences-Tangier_Tanger_Tetouan_Al_Hoceima,Hilton_Tanger_City_Center_Hotel_Residences,Tangier_Tanger_Tetouan_Al_Hoceima
 April 2021,5,Best hotel in Tangier by so far,Id love to thank you guys for this beautiful hotel - i had a great staycation ! The hotel is very good and the location also. The stuff is very nice and the room are very clean Literally its one of my favorite places where i can spend the weekend with the family,Hilton_Tanger_City_Center_Hotel_Residences-Tangier_Tanger_Tetouan_Al_Hoceima,Hilton_Tanger_City_Center_Hotel_Residences,Tangier_Tanger_Tetouan_Al_Hoceima
 April 2021,5,Best hotel in Tanger,If your are looking for the best room in tanger city you must try this hotel with the best concierge service ever. special thanks to Mustafa from the hotel concierge. Amazing experience thank you Hilton.,Hilton_Tanger_City_Center_Hotel_Residences-Tangier_Tanger_Tetouan_Al_Hoceima,Hilton_Tanger_City_Center_Hotel_Residences,Tangier_Tanger_Tetouan_Al_Hoceima
 December 2020,5,"beautiful property , great staff","I literally feel like home the service fits perfectly with a 5 * hotel. Breakfast buffet is was great. Everything is freshly made. Great service at the check in, beautiful property! Amazing staff Especially NACER housekeeping, I was amazed by the surprise he made for us with the special decoration and the note on the bed that I kept with me as a souvenir. Good luck See you at Marriott Fez ! :)",Hilton_Tanger_City_Center_Hotel_Residences-Tangier_Tanger_Tetouan_Al_Hoceima,Hilton_Tanger_City_Center_Hotel_Residences,Tangier_Tanger_Tetouan_Al_Hoceima
 November 2020,5,Great staff and facilities,I was here for a training event and thought the hotel was great. - staff just superb especially in the restaurant - gym was well laid out and well maintained - well appointed rooms - excellent food - safety precautions for COVID were very good We were holding a training event at the hotel and the conference staff and manager could not have been more helpful. My only negative is the overly inflated alcohol prices but that was merely a niggle. Great place to stay in Tangier and those views across to Spain are super,Hilton_Tanger_City_Center_Hotel_Residences-Tangier_Tanger_Tetouan_Al_Hoceima,Hilton_Tanger_City_Center_Hotel_Residences,Tangier_Tanger_Tetouan_Al_Hoceima
 February 2020,5,Beautiful hotel with amazing views!,My group stayed in two twin guest rooms at this Hilton Feb 25-27 during our trip to Morocco. Some of the reviews I read on TA had me a bit nervous about the stay but due to its location (walking distance from the train station) we booked anyway and hoped for the best. Our stay surpassed our expectations by far and we had a wonderful time. Room & Food: The twin guest rooms have full size beds (larger than a twin but smaller than queen) that were very comfortable. The room was a great size for two with large luggage. Three can fit in the room but it might be a little tight with limited walking space. The bathroom is large and contained a full size tub. We also ordered room service which was reasonably priced and delivered quickly. Breakfast is available each morning on an upper…,Hilton_Tanger_City_Center_Hotel_Residences-Tangier_Tanger_Tetouan_Al_Hoceima,Hilton_Tanger_City_Center_Hotel_Residences,Tangier_Tanger_Tetouan_Al_Hoceima
 March 2020,5,Very impressed,"Upon checking into his hotel, I was VERY impressed for what I paid for this comparing US dollars. This hotel looked very new and was a 5 star hotel. The staff was very friendly upon check in, and on our way to our room, we were impressed with our pristine the lobbies were, the wonderful scent, decor, and when we walked into our room, we were very impressed. The nice ocean view room, floor to ceiling tile in the bathroom, the snacks waiting for us with custom note. We stayed there right before the Coronavirus pandemic hit the second week of March. If you're interested in taking a day trip to Chefchaouen, I would HIGHLY recommend it. The hotel arranged for a driver at the cost of 1,100 MAD, or about $110 USD which was well worth it considering it took 2.5 hours each way. Once…",Hilton_Tanger_City_Center_Hotel_Residences-Tangier_Tanger_Tetouan_Al_Hoceima,Hilton_Tanger_City_Center_Hotel_Residences,Tangier_Tanger_Tetouan_Al_Hoceima
 March 2020,3,Shame about Exec lounge,"Stayed for 7 nights Diamond member, had to wait for rooms, 4 glasses of wine worked out £10 a glass, nothing special local Moroccan wine, lovely room mini suite, staff very friendly, BUT the executive lounge was not up to Hilton standards, food very poor, and they only allocated 1 bottle of gin and 3 x 500 size bottles of rose and red per evening ( other drinks available on same scale, so they ran out at 7.30pm and would not replenish...SHAME... breakfast good range of good, helpful staff, room lovely...",Hilton_Tanger_City_Center_Hotel_Residences-Tangier_Tanger_Tetouan_Al_Hoceima,Hilton_Tanger_City_Center_Hotel_Residences,Tangier_Tanger_Tetouan_Al_Hoceima
 February 2020,5,Short stay family trip,State of the art Hotel with top facilities and highly skilled and trained personnel. I highly recommend staying in this property whether for family or business trip (I stayed there 6 months ago for business meetings). A special thanks for Safae at the Guest relationship desk who took care of us as we were staying at home!,Hilton_Tanger_City_Center_Hotel_Residences-Tangier_Tanger_Tetouan_Al_Hoceima,Hilton_Tanger_City_Center_Hotel_Residences,Tangier_Tanger_Tetouan_Al_Hoceima
 February 2020,1,"Absolutely Horrible hotel & service AVOID, AVOID, AVOID!!","We stayed here last week and I have to say it is possibly the worst ever Hilton I have ever stayed at in my entire life, definitely nowhere near a 5 star hotel.  Me and my boyfriend made a 6 night booking to celebrate my birthday which was on the 12th February.  Upon making the reservation, I stated that I would like a non-smoking room. I also mentioned in the special requirements box that we would be celebrating my birthday on 12/02/2020 and if it was possible to provide any kind of amenities such as champagne, cake or balloons. We would of happily even paid for these things.    After a very stressful flight, we arrived at the hotel only to be met by a miserable looking receptionist who did not bother to even crack a single smile.  We did not get a welcoming feeling, nor was…",Hilton_Tanger_City_Center_Hotel_Residences-Tangier_Tanger_Tetouan_Al_Hoceima,Hilton_Tanger_City_Center_Hotel_Residences,Tangier_Tanger_Tetouan_Al_Hoceima
 February 2020,5,Heaven on earth,Bedt hotel in Morocco location worm welcome professional staff great breakfast this is a must try hotel for sure cannot sleep eat at near the sea mall train station all room very clean comfortable bathroom very clean big and all needed is available hot cold water shower rube all,Hilton_Tanger_City_Center_Hotel_Residences-Tangier_Tanger_Tetouan_Al_Hoceima,Hilton_Tanger_City_Center_Hotel_Residences,Tangier_Tanger_Tetouan_Al_Hoceima
 January 2020,5,The Nicest People Work Here,"It's an upscale Hilton with all the usual amenities -- a small step up from the Hilton Garden Inn that is easily confused with it, located at the other end of the block. What really impressed us about this hotel was the friendliness and kindness of the staff. And I mean ALL the staff, from the front desk, to the women who cleaned our room, and especially to the staff of the top-floor Casbah Restaurant. My wife and I were traveling along with our daughter and 3-year old granddaughter. Over the three nights we were there, the hotel staff extended one kindness after another to our granddaughter who at age 3 can be rambunctious. We chose this hotel for its location, but will come back for the genuine warmth its staff showed.",Hilton_Tanger_City_Center_Hotel_Residences-Tangier_Tanger_Tetouan_Al_Hoceima,Hilton_Tanger_City_Center_Hotel_Residences,Tangier_Tanger_Tetouan_Al_Hoceima
 January 2020,5,Wonderful hotel,Large modern rooms. The executive rooms get you access to the longe with cocktails and snacks. Also you get breakfast which is very good. This is one of the nicest Hilton’s I’ve stayed in. Also the location is great.,Hilton_Tanger_City_Center_Hotel_Residences-Tangier_Tanger_Tetouan_Al_Hoceima,Hilton_Tanger_City_Center_Hotel_Residences,Tangier_Tanger_Tetouan_Al_Hoceima
 January 2020,5,Excellent,Very Nice stay at hilton. Very professional staff and the service was excellent. I advise to everyone to go there and enjoy the hotel which is by the way very near from the train station and from the beach,Hilton_Tanger_City_Center_Hotel_Residences-Tangier_Tanger_Tetouan_Al_Hoceima,Hilton_Tanger_City_Center_Hotel_Residences,Tangier_Tanger_Tetouan_Al_Hoceima
 January 2020,5,Outstanding property in a convenient location in Tangier,"This property has it all - a fantastic facility, great service, and an excellent location. It is attached to a mall and across the street from a train station. The breakfast selection was outstanding and high quality. All of this at an excellent rate.",Hilton_Tanger_City_Center_Hotel_Residences-Tangier_Tanger_Tetouan_Al_Hoceima,Hilton_Tanger_City_Center_Hotel_Residences,Tangier_Tanger_Tetouan_Al_Hoceima
 January 2020,5,Fancy hotel with spectacular views,"Stayed there for two nights and my experience was very pleasant with room, food, and staff. Impressive breakfast lounge in the 15th floor with nice views over the sea and city. The hotel staff are very friendly and helpful",Hilton_Tanger_City_Center_Hotel_Residences-Tangier_Tanger_Tetouan_Al_Hoceima,Hilton_Tanger_City_Center_Hotel_Residences,Tangier_Tanger_Tetouan_Al_Hoceima
 January 2020,1,Totally disappointed by the bad service,"I travel the world every year, experiencing around 150 nights a year in hotels like this, but this was so far the worse during 2019, the second worse was Hilton São Paulo I was there for NYE with 3 other friends, since the arrival they couldn’t find my friends reservations, mine was fine The second day I asked for the free water they are supposed to offer in the rooms, their plain answer was: they don’t, only day for day 1, even thought I complained, I got nothing The day after was NYE so we went to the hotel party, what a bad service, terrible food, totally bad When I woke up, i wanted water, o assumed minibar had some, to my surprise it was empty, what kind of a hotel denies water to guests? Anyway, breakfast was disappointing as well, not one care to offer coffee of anything…",Hilton_Tanger_City_Center_Hotel_Residences-Tangier_Tanger_Tetouan_Al_Hoceima,Hilton_Tanger_City_Center_Hotel_Residences,Tangier_Tanger_Tetouan_Al_Hoceima
 December 2019,5,Great experience,Clean rooms and the service is top notch. Breakfast options were great. Rooms are super clean. Very well located. The service everywhere was welcoming. I will definitely recommend staying there if in tangier. The price was also very reasonable,Hilton_Tanger_City_Center_Hotel_Residences-Tangier_Tanger_Tetouan_Al_Hoceima,Hilton_Tanger_City_Center_Hotel_Residences,Tangier_Tanger_Tetouan_Al_Hoceima
 December 2019,4,Hilton Tangier,"Walking distance actually at the train station nice hotel. A bit old. Large rooms. Good service. Friendly. Not so exciting. Cooperative staff. The area gets busy at night especially in the weekend. Needs more amenities, more towels. Elevators system very strict. I could not access my children floor without getting a room duplicate key.",Hilton_Tanger_City_Center_Hotel_Residences-Tangier_Tanger_Tetouan_Al_Hoceima,Hilton_Tanger_City_Center_Hotel_Residences,Tangier_Tanger_Tetouan_Al_Hoceima
 December 2019,5,A small treat after a long journey across morroco,"We stayed here 2 nights and 3 days before continuing our road trip adventure across the Andalusia. I must say it’s a true executive hotel. That luxury experience you need after roughing it across the Sahara. We were greeted well. Samhra and Imad were both very good help! The lounge for executive status is nice and has all the amenities you need. The breakfast restaurant is great and service is very prompt, professional and very pleasant. I must say of all the Hilton’s I’ve had the good fortune to stay at across the world this one has the biggest heart. Then people who work here complete the property and are true representation of the brand. The hotel is well situated to go anywhere you need. Big and small taxi can be hailed. The hotel has a vip car for €25 or 250Dhs. The…",Hilton_Tanger_City_Center_Hotel_Residences-Tangier_Tanger_Tetouan_Al_Hoceima,Hilton_Tanger_City_Center_Hotel_Residences,Tangier_Tanger_Tetouan_Al_Hoceima
 December 2019,5,Brilliant service - the team in every department is unbelievable,"Was a very short stay in this property but the team went out of their way to look after us. It began from the moment we checked in to the point we checked out. At dinner, my wife wasn’t feeling to well so the team actually made a special tea for her. At breakfast, Ilham made sure we tried some local delicacies as well. While we were checking out, my son was feeling sick and Mustafa (Concierge) was super helpful taking him to the toilet and getting him something to calm his system. What was even more spectacular, was that no one was willing to take a tip Outstanding team. Bravo to everyone who gave us an experience to savour. Thanks",Hilton_Tanger_City_Center_Hotel_Residences-Tangier_Tanger_Tetouan_Al_Hoceima,Hilton_Tanger_City_Center_Hotel_Residences,Tangier_Tanger_Tetouan_Al_Hoceima
 December 2019,4,Great location,"This 5 star hotel is located at city center, Rooms are spacious as well as bathroom and bed is comfortable and breakfast is delicious with international food and staff are so polite and helpful, this hotel is opposite the main train station and if you arrived by train no need to take a taxi because the hotel is just a few yards away",Hilton_Tanger_City_Center_Hotel_Residences-Tangier_Tanger_Tetouan_Al_Hoceima,Hilton_Tanger_City_Center_Hotel_Residences,Tangier_Tanger_Tetouan_Al_Hoceima
 December 2019,5,Amazing,"The reception staff are very friendly and they really amazing. The room comfort and the panoramic view of the city mountain are exceptional. The location is perfect, just above the city mall and few steps from the train station and around 15Min from CTM bus station.",Hilton_Tanger_City_Center_Hotel_Residences-Tangier_Tanger_Tetouan_Al_Hoceima,Hilton_Tanger_City_Center_Hotel_Residences,Tangier_Tanger_Tetouan_Al_Hoceima
 December 2019,5,"You’ll come for just the hotel, but you’ll want to stay for the amazing staff!!","For the longest time, I have wanted to go to Morocco. Each time I have been in Spain, I have told myself that I would take the ferry to Morocco and visit a culture that I had always wanted to see. This last trip, I finally had my chance. I booked my ferry tickets and made my way to Tangier. When looking for places to stay in Tangier, I knew that there was only one choice for my stay: Hilton Tangier City Center Hotel and Residences. The pictures that are on the website do no justice for this hotel. It is one of the most stunning hotels that I have stayed at. The rooms are absolutely beautiful and are some of the most luxurious I have ever had the pleasure of staying at. I always love staying at authentic Hilton hotels and this hotel was top notch. The executive lounge was an…",Hilton_Tanger_City_Center_Hotel_Residences-Tangier_Tanger_Tetouan_Al_Hoceima,Hilton_Tanger_City_Center_Hotel_Residences,Tangier_Tanger_Tetouan_Al_Hoceima
